team1_adjde,team1_adjoe,team1_fg2pct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_rpi_rating,team1_seed,team1_tempo,team2_adjde,team2_arate,team2_fg3pct,team2_oe,team2_oppftpct,team2_seed,APRdiff
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,102.5,60.8778626,36.4321608,122,68.27094474,2,2
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,96.5,54.74613687,36.30952381,115.9,71.45454545,3,-4
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,95.1,51.00095329,37.40920097,119.8,71.79487179,4,-19
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,97.9,52.79642058,35.29411765,116.2,70.32136106,5,17
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,94.9,54.06593407,38.67028494,115.8,70.82191781,6,43
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,99.1,55.80608794,32.76397516,111.2,68.05555556,7,18
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,100.8,56.1589404,39.20529801,113.3,72.9281768,8,16
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,101.4,52.20750552,35.12747875,115.8,72.54237288,9,3
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,103,53.66972477,33.33333333,108.9,73.72611465,10,17
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,97.3,54.47058824,34.32835821,111.3,72.55278311,11,21
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,103.4,45.55160142,39.17396746,114.6,71.37014315,12,1
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,94,54,35.51847437,105.7,73.38709677,13,6
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,96.8,45.73732719,34.13173653,110.1,72.27011494,14,26
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,100.7,54.26065163,32.99120235,103.8,69.92592593,15,10
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,103.5,56.72009864,33.21364452,98.2,72.4025974,16,41
99.7,102.8,53.22847682,46.80511182,31.93504736,68.07639836,0.582,9,70.3,109.3,47.49430524,36.33879781,105.3,66.7638484,16,66
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.1,53.90995261,39.80738363,112.3,71.65021157,11,39
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,104.1,53.200883,38.31417625,116.4,70.03311258,11,20
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.5,53.33333333,37.4422188,113.1,72.2,12,35
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.9,58.47280335,35.58413719,109.3,67.7672956,13,40
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,94,49.57472661,37.41134752,105,69.39040208,14,28
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.5,49.86111111,34.33179724,105,76.02040816,15,47
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,105.5,46.40820981,34.84646195,103.3,69.36936937,16,24
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,100.5,51.00671141,35.10028653,103.6,76.08286252,16,36
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.4,56.4453125,40.25670945,120.9,71.97696737,1,-17
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.3,57.34126984,37.79310345,122.6,73.875803,2,-12
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,94.9,67.65641569,41.28166915,120,72.44897959,3,-4
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,99.9,53.34101382,36.61971831,118.2,72.67605634,4,53
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.3,52.1631644,36.63911846,113.8,70.2811245,5,23
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,106.4,62.60416667,40.0295421,120.6,72.89879931,6,40
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,98,54.39377086,34.99197432,111.7,73.38235294,7,28
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.6,55.47045952,36.40625,116.3,73.21428571,8,22
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103.1,55.17609392,37.22304284,116.4,69.74110032,9,10
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,105.9,50.48648649,36.3190184,115.1,70.6864564,10,30
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103.3,50.6343714,36.39947438,117.7,72.39669421,11,16
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,98.3,48.2023968,32.16666667,107.7,74.25569177,11,24
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,92.5,48.8179669,33.97626113,108.5,72.1340388,12,77
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103.5,42.7680798,36.37770898,109.9,75.64102564,13,28
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,98.9,52.22929936,34.31122449,109.2,69.55307263,14,-17
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,104.2,56.49838883,38.80778589,110.3,66.16161616,15,28
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,96.8,55.55555556,34.73132372,103.6,73.7649063,16,5
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,88,54.90909091,39.00481541,116.5,73.21016166,1,27
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,86.4,60.806271,35.68345324,113.2,68.62745098,2,48
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.9,62.66506603,38.37037037,114.8,71.22302158,3,64
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.9,52.95918367,37.66025641,119,73.21711569,4,16
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,100.6,49.56521739,36.06237817,116.4,68.97590361,5,10
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,99.1,48.58823529,36.32286996,113.3,71.65354331,6,7
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.7,58.04776739,39.75903614,119.9,70.97791798,7,36
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.2,58.39493136,37.63188746,116.5,72.86012526,8,5
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.6,55.38641686,34.38438438,112.2,74.15384615,9,42
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,98.6,44.88836663,31.53638814,109.4,71.6796875,10,32
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,93.9,59.375,40.03407155,111.3,70.04405286,11,-1
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.2,61.6,39.13043478,117.4,67.71653543,12,-21
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.4,54.59032577,37.19298246,114.3,74.00497512,13,27
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,94.1,53.34174023,34.00621118,101.1,71.37546468,14,22
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,98.4,48.52071006,39.07284768,109,69.77077364,15,45
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.8,58.0604534,38.17271589,103.4,68.25688073,16,28
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.2,57.60755509,36.90987124,120.7,75.04873294,1,7
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,102.5,60.8778626,36.4321608,122,68.27094474,2,18
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,96.5,54.74613687,36.30952381,115.9,71.45454545,3,12
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,95.1,51.00095329,37.40920097,119.8,71.79487179,4,-3
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.9,52.79642058,35.29411765,116.2,70.32136106,5,33
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,94.9,54.06593407,38.67028494,115.8,70.82191781,6,59
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,99.1,55.80608794,32.76397516,111.2,68.05555556,7,35
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,100.8,56.1589404,39.20529801,113.3,72.9281768,8,33
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,101.4,52.20750552,35.12747875,115.8,72.54237288,9,19
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103,53.66972477,33.33333333,108.9,73.72611465,10,33
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,97.3,54.47058824,34.32835821,111.3,72.55278311,11,37
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103.4,45.55160142,39.17396746,114.6,71.37014315,12,18
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,94,54,35.51847437,105.7,73.38709677,13,22
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,96.8,45.73732719,34.13173653,110.1,72.27011494,14,42
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,100.7,54.26065163,32.99120235,103.8,69.92592593,15,26
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,103.5,56.72009864,33.21364452,98.2,72.4025974,16,57
102,110.9,54.13416537,49.60971379,37.37373737,74.22839506,0.58,10,69.8,109.3,47.49430524,36.33879781,105.3,66.7638484,16,82
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,104.1,53.200883,38.31417625,116.4,70.03311258,11,-18
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.5,53.33333333,37.4422188,113.1,72.2,12,-4
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.9,58.47280335,35.58413719,109.3,67.7672956,13,1
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,94,49.57472661,37.41134752,105,69.39040208,14,-11
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.5,49.86111111,34.33179724,105,76.02040816,15,8
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,105.5,46.40820981,34.84646195,103.3,69.36936937,16,-15
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,100.5,51.00671141,35.10028653,103.6,76.08286252,16,-2
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.4,56.4453125,40.25670945,120.9,71.97696737,1,-55
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.3,57.34126984,37.79310345,122.6,73.875803,2,-51
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,94.9,67.65641569,41.28166915,120,72.44897959,3,-43
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,99.9,53.34101382,36.61971831,118.2,72.67605634,4,15
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.3,52.1631644,36.63911846,113.8,70.2811245,5,-15
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,106.4,62.60416667,40.0295421,120.6,72.89879931,6,2
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,98,54.39377086,34.99197432,111.7,73.38235294,7,-11
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.6,55.47045952,36.40625,116.3,73.21428571,8,-17
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103.1,55.17609392,37.22304284,116.4,69.74110032,9,-28
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,105.9,50.48648649,36.3190184,115.1,70.6864564,10,-9
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103.3,50.6343714,36.39947438,117.7,72.39669421,11,-23
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,98.3,48.2023968,32.16666667,107.7,74.25569177,11,-15
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,92.5,48.8179669,33.97626113,108.5,72.1340388,12,39
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103.5,42.7680798,36.37770898,109.9,75.64102564,13,-10
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,98.9,52.22929936,34.31122449,109.2,69.55307263,14,-56
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,104.2,56.49838883,38.80778589,110.3,66.16161616,15,-10
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,96.8,55.55555556,34.73132372,103.6,73.7649063,16,-33
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,88,54.90909091,39.00481541,116.5,73.21016166,1,-12
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,86.4,60.806271,35.68345324,113.2,68.62745098,2,10
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.9,62.66506603,38.37037037,114.8,71.22302158,3,25
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.9,52.95918367,37.66025641,119,73.21711569,4,-23
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,100.6,49.56521739,36.06237817,116.4,68.97590361,5,-29
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,99.1,48.58823529,36.32286996,113.3,71.65354331,6,-31
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.7,58.04776739,39.75903614,119.9,70.97791798,7,-3
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.2,58.39493136,37.63188746,116.5,72.86012526,8,-34
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.6,55.38641686,34.38438438,112.2,74.15384615,9,3
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,98.6,44.88836663,31.53638814,109.4,71.6796875,10,-7
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,93.9,59.375,40.03407155,111.3,70.04405286,11,-40
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.2,61.6,39.13043478,117.4,67.71653543,12,-60
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.4,54.59032577,37.19298246,114.3,74.00497512,13,-11
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,94.1,53.34174023,34.00621118,101.1,71.37546468,14,-17
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,98.4,48.52071006,39.07284768,109,69.77077364,15,7
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.8,58.0604534,38.17271589,103.4,68.25688073,16,-10
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.2,57.60755509,36.90987124,120.7,75.04873294,1,-32
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,102.5,60.8778626,36.4321608,122,68.27094474,2,-21
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,96.5,54.74613687,36.30952381,115.9,71.45454545,3,-27
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,95.1,51.00095329,37.40920097,119.8,71.79487179,4,-42
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.9,52.79642058,35.29411765,116.2,70.32136106,5,-5
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,94.9,54.06593407,38.67028494,115.8,70.82191781,6,20
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,99.1,55.80608794,32.76397516,111.2,68.05555556,7,-4
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,100.8,56.1589404,39.20529801,113.3,72.9281768,8,-6
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,101.4,52.20750552,35.12747875,115.8,72.54237288,9,-19
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103,53.66972477,33.33333333,108.9,73.72611465,10,-6
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,97.3,54.47058824,34.32835821,111.3,72.55278311,11,-2
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103.4,45.55160142,39.17396746,114.6,71.37014315,12,-21
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,94,54,35.51847437,105.7,73.38709677,13,-16
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,96.8,45.73732719,34.13173653,110.1,72.27011494,14,4
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,100.7,54.26065163,32.99120235,103.8,69.92592593,15,-13
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,103.5,56.72009864,33.21364452,98.2,72.4025974,16,19
101.1,111.1,48.53420195,49.56521739,32.07301173,71.65021157,0.6,11,69.2,109.3,47.49430524,36.33879781,105.3,66.7638484,16,43
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.5,53.33333333,37.4422188,113.1,72.2,12,15
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.9,58.47280335,35.58413719,109.3,67.7672956,13,20
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,94,49.57472661,37.41134752,105,69.39040208,14,8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.5,49.86111111,34.33179724,105,76.02040816,15,26
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,105.5,46.40820981,34.84646195,103.3,69.36936937,16,3
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,100.5,51.00671141,35.10028653,103.6,76.08286252,16,16
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.4,56.4453125,40.25670945,120.9,71.97696737,1,-37
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.3,57.34126984,37.79310345,122.6,73.875803,2,-32
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,94.9,67.65641569,41.28166915,120,72.44897959,3,-24
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,99.9,53.34101382,36.61971831,118.2,72.67605634,4,33
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.3,52.1631644,36.63911846,113.8,70.2811245,5,3
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,106.4,62.60416667,40.0295421,120.6,72.89879931,6,20
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,98,54.39377086,34.99197432,111.7,73.38235294,7,8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.6,55.47045952,36.40625,116.3,73.21428571,8,2
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103.1,55.17609392,37.22304284,116.4,69.74110032,9,-10
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,105.9,50.48648649,36.3190184,115.1,70.6864564,10,9
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103.3,50.6343714,36.39947438,117.7,72.39669421,11,-4
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,98.3,48.2023968,32.16666667,107.7,74.25569177,11,3
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,92.5,48.8179669,33.97626113,108.5,72.1340388,12,57
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103.5,42.7680798,36.37770898,109.9,75.64102564,13,8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,98.9,52.22929936,34.31122449,109.2,69.55307263,14,-38
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,104.2,56.49838883,38.80778589,110.3,66.16161616,15,8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,96.8,55.55555556,34.73132372,103.6,73.7649063,16,-15
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,88,54.90909091,39.00481541,116.5,73.21016166,1,7
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,86.4,60.806271,35.68345324,113.2,68.62745098,2,28
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.9,62.66506603,38.37037037,114.8,71.22302158,3,43
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.9,52.95918367,37.66025641,119,73.21711569,4,-4
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,100.6,49.56521739,36.06237817,116.4,68.97590361,5,-10
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,99.1,48.58823529,36.32286996,113.3,71.65354331,6,-13
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.7,58.04776739,39.75903614,119.9,70.97791798,7,15
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.2,58.39493136,37.63188746,116.5,72.86012526,8,-16
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.6,55.38641686,34.38438438,112.2,74.15384615,9,22
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,98.6,44.88836663,31.53638814,109.4,71.6796875,10,12
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,93.9,59.375,40.03407155,111.3,70.04405286,11,-22
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.2,61.6,39.13043478,117.4,67.71653543,12,-42
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.4,54.59032577,37.19298246,114.3,74.00497512,13,7
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,94.1,53.34174023,34.00621118,101.1,71.37546468,14,2
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,98.4,48.52071006,39.07284768,109,69.77077364,15,25
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.8,58.0604534,38.17271589,103.4,68.25688073,16,8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.2,57.60755509,36.90987124,120.7,75.04873294,1,-14
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,102.5,60.8778626,36.4321608,122,68.27094474,2,-2
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,96.5,54.74613687,36.30952381,115.9,71.45454545,3,-8
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,95.1,51.00095329,37.40920097,119.8,71.79487179,4,-23
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.9,52.79642058,35.29411765,116.2,70.32136106,5,13
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,94.9,54.06593407,38.67028494,115.8,70.82191781,6,39
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,99.1,55.80608794,32.76397516,111.2,68.05555556,7,14
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,100.8,56.1589404,39.20529801,113.3,72.9281768,8,12
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,101.4,52.20750552,35.12747875,115.8,72.54237288,9,-1
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103,53.66972477,33.33333333,108.9,73.72611465,10,13
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,97.3,54.47058824,34.32835821,111.3,72.55278311,11,16
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103.4,45.55160142,39.17396746,114.6,71.37014315,12,-3
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,94,54,35.51847437,105.7,73.38709677,13,2
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,96.8,45.73732719,34.13173653,110.1,72.27011494,14,22
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,100.7,54.26065163,32.99120235,103.8,69.92592593,15,6
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,103.5,56.72009864,33.21364452,98.2,72.4025974,16,37
104.1,111.9,51.31244708,47.36842105,34.9382716,70.03311258,0.583,11,71.5,109.3,47.49430524,36.33879781,105.3,66.7638484,16,62
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,102.9,58.47280335,35.58413719,109.3,67.7672956,13,5
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,94,49.57472661,37.41134752,105,69.39040208,14,-7
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,101.5,49.86111111,34.33179724,105,76.02040816,15,11
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,105.5,46.40820981,34.84646195,103.3,69.36936937,16,-12
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,100.5,51.00671141,35.10028653,103.6,76.08286252,16,1
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,101.4,56.4453125,40.25670945,120.9,71.97696737,1,-52
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,97.3,57.34126984,37.79310345,122.6,73.875803,2,-47
97.5,114.7,54.5177665,47.23523899,30.79526227,72.2,0.575,12,67.7,94.9,67.65641569,41.28166915,120,72.44897959,3,-39
